Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
Year,Month,State,Utility Number,Utility Name,Data Status,Type,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2020,6,KS,99999,Adjustment 2020,Preliminary,,6.324,0.300,.,.,6.624,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.324,0.300,.,.,6.624,.,.,.,.,.,.,.,.,.,.
2020,6,KY,9964,Kenergy Corp,Preliminary,AC,2.533,0.487,0.000,0.000,3.020,195,26,0,0,221,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.533,0.487,NM,0.000,3.020,195,26,0,0,221,0.000,0.000,0.000,0.000,0.000
2020,6,KY,10171,Kentucky Utilities Co,Preliminary,DC,2.866,1.134,0.039,0.000,4.039,344,82,2,0,428,0.214,0.000,0.000,0.000,0.214,7,0,0,0,7,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,68.498,26.495,0.000,0.000,94.993,0.009,0.002,0.000,0.000,0.011,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.030,0,0,1,0,1,0.000,0.000,0.000,0.000,0.000,2.875,1.136,0.069,0.000,4.080,348,83,3,0,434,68.498,26.495,0.000,0.000,94.993
2020,6,KY,11249,Louisville Gas & Electric Co,Preliminary,DC,3.453,0.817,0.000,0.000,4.270,492,54,0,0,546,0.035,0.000,0.000,0.000,0.035,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,48.866,18.361,0.000,0.000,67.227,0.008,0.006,0.000,0.000,0.014,3,2,0,0,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,3.461,0.823,NM,0.000,4.284,495,56,0,0,551,48.866,18.361,0.000,0.000,67.227
2020,6,KY,17564,South Kentucky Rural E C C,Preliminary,AC,0.234,0.082,.,.,0.316,30,4,.,.,34,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,16.705,5.777,.,.,21.852,0.001,.,.,.,0.001,1,.,.,.,1,0.108,.,.,.,0.108,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.235,0.082,NM,0.000,0.317,31,4,0,0,35,16.813,5.777,0.000,0.000,22.590
2020,6,KY,19446,Duke Energy Kentucky,Preliminary,AC,1.182,0.264,0.019,0.000,1.465,86,1,2,0,89,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.182,0.264,0.019,0.000,1.465,86,1,2,0,89,0.000,0.000,0.000,0.000,0.000
2020,6,KY,22053,Kentucky Power Co,Preliminary,AC,0.397,0.329,0.000,0.000,0.726,41,14,0,0,55,0.012,0.000,0.000,0.000,0.012,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,27.999,24.160,0.000,0.000,52.159,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.402,0.329,NM,0.000,0.731,42,14,0,0,56,27.999,24.160,0.000,0.000,52.159
2020,6,KY,49998,City of Berea Municipal Utility,Preliminary,AC,0.013,0.261,0.000,0.000,0.274,6,8,0,0,14,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,1.019,5.904,0.000,0.000,6.923,0.013,0.261,NM,0.000,0.274,6,8,0,0,14,1.019,5.904,0.000,0.000,6.923
2020,6,KY,99999,Adjustment 2020,Preliminary,,4.393,0.856,-0.007,0.000,5.242,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.393,0.856,-0.007,0.000,5.242,.,.,.,.,.,.,.,.,.,.
2020,6,LA,3265,Cleco Power LLC,Preliminary,AC,18.769,3.794,.,.,22.563,"3,490",187,.,.,"3,677",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,.,.,.,0.010,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,18.779,3.794,NM,0.000,22.573,"3,494",187,0,0,"3,681",0.000,0.000,0.000,0.000,0.000
2020,6,LA,11241,Entergy Louisiana LLC,Preliminary,DC,69.037,5.343,0.099,.,74.479,"11,269",544,5,.,"11,818",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.025,.,.,0.025,.,1,.,.,1,.,.,.,.,0.000,69.037,5.368,0.099,0.000,74.504,"11,269",545,5,0,"11,819",0.000,0.000,0.000,0.000,0.000
2020,6,LA,13478,"Entergy New Orleans, LLC",Preliminary,DC,44.745,1.369,0.012,.,46.126,"8,372",55,2,.,"8,429",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,44.745,1.369,0.012,0.000,46.126,"8,372",55,2,0,"8,429",0.000,0.000,0.000,0.000,0.000
2020,6,LA,17698,Southwestern Electric Power Co,Preliminary,AC,8.072,0.411,0.006,.,8.489,"1,402",113,1,.,"1,516",0.127,.,.,.,0.127,23,.,.,.,23,.,.,.,.,0.000,.,.,.,.,0,296.084,13.752,0.214,.,310.050,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.075,0.411,0.006,0.000,8.492,"1,403",113,1,0,"1,517",296.084,13.752,0.214,0.000,310.050
2020,6,LA,99999,Adjustment 2020,Preliminary,,3.242,-0.339,-0.019,.,2.884,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.242,-0.339,-0.019,.,2.884,.,.,.,.,.,.,.,.,.,.
2020,6,MA,6374,Fitchburg Gas & Elec Light Co,Preliminary,AC,11.429,2.083,0.991,.,14.503,"1,712",30,5,.,"1,747",.,.,.,.,0.000,.,.,.,.,0,0.191,10.011,.,.,10.202,21,26,.,.,47,450.902,"2,062.114",.,.,"2,513.016",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0.000,11.622,12.094,0.991,0.000,24.707,"1,735",56,5,0,"1,796",450.902,"2,062.114",0.000,0.000,"2,513.016"
2020,6,MA,8774,City of Holyoke - (MA),Preliminary,DC,0.050,0.003,.,.,0.053,9,2,.,.,11,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.050,0.003,NM,0.000,0.053,9,2,0,0,11,0.000,0.000,0.000,0.000,0.000
2020,6,MA,11804,Massachusetts Electric Co,Preliminary,AC,340.252,672.344,0.023,0.000,"1,012.619","53,170","2,091",1,0,"55,262",0.057,0.000,0.000,0.000,0.057,7,0,0,0,7,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.174,20.437,0.000,0.000,20.611,27,22,0,0,49,0.000,0.000,0.000,0.000,0.000,0.169,3.290,0.000,0.000,3.459,66,22,0,0,88,.,.,.,.,0.000,340.595,696.071,0.023,0.000,"1,036.689","53,263","2,135",1,0,"55,399",0.000,0.000,0.000,0.000,0.000
2020,6,MA,13206,Nantucket Electric Co,Preliminary,AC,0.810,0.926,0.000,0.000,1.736,79,16,0,0,95,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.001,0.400,0.000,0.000,0.401,1,2,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.811,1.326,NM,0.000,2.137,80,18,0,0,98,0.000,0.000,0.000,0.000,0.000
2020,6,MA,15748,Town of Reading - (MA),Preliminary,AC,1.008,2.135,.,.,3.143,140,17,.,.,157,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,83.302,71.147,.,.,154.449,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,1.018,2.135,NM,0.000,3.153,141,17,0,0,158,83.302,71.147,0.000,0.000,154.449
2020,6,MA,54913,NSTAR Electric Company,Preliminary,AC,311.435,262.338,55.490,.,629.263,"43,716","2,301",217,.,"46,234",.,.,.,.,0.000,.,.,.,.,0,.,413.923,.,.,413.923,.,488,.,.,488,"9,296.288","38,730.946",711.669,.,"48,738.903",0.317,38.377,2.867,.,41.561,45,53,8,.,106,5.968,"5,610.918",.,.,"5,616.886",0.874,24.972,.,.,25.846,3,15,.,.,18,.,.,.,.,0.000,312.626,739.610,58.357,0.000,"1,110.593","43,764","2,857",225,0,"46,846","9,302.256","44,341.864",711.669,0.000,"54,355.789"
2020,6,MA,99999,Adjustment 2020,Preliminary,,11.720,6.040,8.602,.,26.363,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.720,6.040,8.602,.,26.363,.,.,.,.,.,.,.,.,.,.
2020,6,MD,1167,Baltimore Gas & Electric Co,Preliminary,AC,259.129,98.152,0.000,0.000,357.281,"33,197",697,0,0,"33,894",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.054,0.010,0.000,0.000,0.064,18,3,0,0,21,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,259.183,98.162,NM,0.000,357.345,"33,215",700,0,0,"33,915",0.000,0.000,0.000,0.000,0.000
2020,6,MD,5027,Delmarva Power,Preliminary,AC,43.913,40.918,2.584,0.000,87.415,"4,664",193,2,0,"4,859",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.053,0.812,0.000,0.000,0.865,14,4,0,0,18,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,43.966,41.730,2.584,0.000,88.280,"4,678",197,2,0,"4,877",0.000,0.000,0.000,0.000,0.000
2020,6,MD,15263,The Potomac Edison Company,Preliminary,AC,50.105,18.092,13.636,0.000,81.833,"5,713",128,11,0,"5,852",1.475,0.000,0.000,0.000,1.475,76,0,0,0,76,0.155,2.410,0.000,0.000,2.565,5,5,0,0,10,0.000,0.000,0.000,0.000,0.000,0.095,0.023,0.000,0.000,0.118,28,6,0,0,34,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,50.355,20.525,13.636,0.000,84.516,"5,746",139,11,0,"5,896",0.000,0.000,0.000,0.000,0.000
2020,6,MD,15270,Potomac Electric Power Co,Preliminary,AC,181.297,42.623,.,.,223.920,"22,531",224,.,.,"22,755",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,0.002,.,.,0.018,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,181.313,42.625,NM,0.000,223.938,"22,532",225,0,0,"22,757",0.000,0.000,0.000,0.000,0.000
2020,6,MD,17637,Southern Maryland Elec Coop Inc,Preliminary,AC,55.529,4.660,0.000,0.000,60.189,"6,364",53,0,0,"6,417",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,"3,848.476",210.277,0.000,0.000,"4,058.753",0.020,0.016,0.000,0.000,0.036,3,3,0,0,6,0.561,0.560,0.000,0.000,1.121,0.000,0.320,0.000,0.000,0.320,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,55.549,4.996,NM,0.000,60.545,"6,367",57,0,0,"6,424","3,849.037",210.837,0.000,0.000,"4,059.874"
2020,6,MD,99999,Adjustment 2020,Preliminary,,15.173,12.967,2.047,.,30.187,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15.173,12.967,2.047,.,30.187,.,.,.,.,.,.,.,.,.,.
2020,6,ME,1179,Versant Power,Preliminary,AC,5.008,6.228,0.026,0.000,11.262,811,122,1,0,934,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.336,0.182,0.600,0.000,1.118,95,17,1,0,113,.,.,.,.,0.000,0.000,0.280,0.000,0.000,0.280,0,4,0,0,4,.,.,.,.,0.000,5.344,6.690,0.626,0.000,12.660,906,143,2,0,"1,051",0.000,0.000,0.000,0.000,0.000
2020,6,ME,3266,Central Maine Power Co,Preliminary,AC,32.243,20.991,0.000,0.000,53.234,"4,547",483,0,0,"5,030",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.762,0.000,0.000,0.000,0.762,114,0,0,0,114,"3,439.331","2,627.499",0.000,0.000,"6,066.830",0.522,0.333,0.000,0.000,0.855,196,34,0,0,230,7.255,2.477,0.000,0.000,9.732,0.136,7.203,0.000,0.000,7.339,4,19,0,0,23,0.000,21.575,0.000,0.000,21.575,33.663,28.527,NM,0.000,62.190,"4,861",536,0,0,"5,397","3,446.586","2,651.551",0.000,0.000,"6,098.137"
2020,6,ME,5609,Eastern Maine Electric Coop,Preliminary,AC,0.081,0.100,.,.,0.181,14,1,.,.,15,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.052,.,.,.,0.052,10,.,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.133,0.100,NM,0.000,0.233,24,1,0,0,25,0.000,0.000,0.000,0.000,0.000
2020,6,ME,99999,Adjustment 2020,Preliminary,,0.359,0.039,.,.,0.398,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.359,0.039,.,.,0.398,.,.,.,.,.,.,.,.,.,.
2020,6,MI,392,Alpena Power Co,Preliminary,AC,0.037,0.011,.,.,0.048,3,2,.,.,5,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.040,.,.,.,0.040,16,.,.,.,16,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.077,0.011,NM,0.000,0.088,19,2,0,0,21,0.000,0.000,0.000,0.000,0.000
2020,6,MI,3828,Cloverland Electric Co-op,Preliminary,AC,0.097,0.013,.,.,0.110,17,2,.,.,19,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,8.628,0.124,.,.,8.752,0.050,0.013,.,.,0.063,15,4,.,.,19,1.592,0.038,.,.,1.630,.,0.208,.,.,0.208,.,1,.,.,1,.,2.048,.,.,2.048,0.147,0.234,NM,0.000,0.381,32,7,0,0,39,10.220,2.210,0.000,0.000,12.430
2020,6,MI,4254,Consumers Energy Co,Preliminary,DC,25.346,13.166,0.436,.,38.948,"3,527",330,8,.,"3,865",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.366,0.294,.,.,0.660,81,17,.,.,98,.,.,.,.,0.000,.,.,0.190,.,0.190,.,.,1,.,1,.,.,.,.,0.000,25.712,13.460,0.626,0.000,39.798,"3,608",347,9,0,"3,964",0.000,0.000,0.000,0.000,0.000
2020,6,MI,5109,DTE Electric Company,Preliminary,AC,26.970,8.455,0.512,.,35.937,"4,409",359,30,.,"4,798",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.101,0.202,.,.,0.303,32,29,.,.,61,.,.,.,.,0.000,0.022,0.065,0.060,.,0.147,3,3,1,.,7,.,.,.,.,0.000,27.093,8.722,0.572,0.000,36.387,"4,444",391,31,0,"4,866",0.000,0.000,0.000,0.000,0.000
2020,6,MI,9324,Indiana Michigan Power Co,Preliminary,AC,1.110,0.323,0.000,0.000,1.433,143,18,0,0,161,0.014,0.000,0.000,0.000,0.014,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,79.141,27.325,0.000,0.000,106.466,0.026,0.007,0.005,0.000,0.038,8,2,1,0,11,0.006,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.136,0.330,0.005,0.000,1.471,151,20,1,0,172,79.147,27.325,0.000,0.000,106.472
2020,6,MI,10704,City of Lansing - (MI),Preliminary,DC,0.357,0.118,0.000,0.000,0.475,58,10,0,0,68,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.357,0.118,NM,0.000,0.475,58,10,0,0,68,0.000,0.000,0.000,0.000,0.000
2020,6,MI,19578,Upper Peninsula Power Company,Preliminary,AC,1.171,0.277,0.000,0.000,1.448,166,11,0,0,177,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.079,.,.,.,0.079,23,.,.,.,23,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.250,0.277,NM,0.000,1.527,189,11,0,0,200,0.000,0.000,0.000,0.000,0.000
2020,6,MI,60631,Upper Michigan Energy Resources Corp.,Preliminary,DC,0.224,0.001,.,.,0.225,32,1,.,.,33,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.062,0.020,.,.,0.082,9,1,.,.,10,.,.,.,.,0.000,.,0.005,.,.,0.005,.,2,.,.,2,.,.,.,.,0.000,0.286,0.026,NM,0.000,0.312,41,4,0,0,45,0.000,0.000,0.000,0.000,0.000
2020,6,MI,99999,Adjustment 2020,Preliminary,,3.138,2.685,NM,0.000,6.350,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.138,2.685,NM,0.000,6.350,.,.,.,.,.,.,.,.,.,.
2020,6,MN,689,Connexus Energy,Preliminary,AC,1.069,0.880,.,.,1.949,129,9,.,.,138,.,.,.,.,0.000,.,.,.,.,0,0.238,0.008,.,.,0.246,125,4,.,.,129,.,.,.,.,0.000,0.059,0.010,.,.,0.069,5,1,.,.,6,.,.,.,.,0.000,0.005,.,0.160,.,0.165,1,.,1,.,2,.,.,.,.,0.000,1.371,0.898,0.160,0.000,2.429,260,14,1,0,275,0.000,0.000,0.000,0.000,0.000
2020,6,MN,5574,East Central Energy,Preliminary,AC,1.566,0.289,0.000,0.000,1.855,136,16,0,0,152,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,141.782,23.572,0.000,0.000,165.354,0.135,0.042,0.000,0.000,0.177,7,3,0,0,10,1.173,0.519,0.000,0.000,1.692,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,1.701,0.331,NM,0.000,2.032,143,19,0,0,162,142.955,24.091,0.000,0.000,167.046
2020,6,MN,10596,City of Lake Crystal - (MN),Preliminary,AC,0.013,.,.,.,0.013,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,NM,NM,0.000,0.013,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2020,6,MN,12647,"ALLETE, Inc.",Preliminary,AC,2.344,5.035,0.002,.,7.381,303,101,1,.,405,.,.,.,.,0.000,.,.,.,.,0,0.520,0.520,.,.,1.040,98,2,.,.,100,115.811,59.135,.,.,174.946,0.082,0.093,.,.,0.175,8,7,.,.,15,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.946,5.648,0.002,0.000,8.596,409,110,1,0,520,115.811,59.135,0.000,0.000,174.946
2020,6,MN,13781,Northern States Power Co - Minnesota,Preliminary,DC,28.899,21.049,12.354,0.000,62.302,"3,834",744,220,0,"4,798",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,28.899,21.049,12.354,0.000,62.302,"3,834",744,220,0,"4,798",0.000,0.000,0.000,0.000,0.000
2020,6,MN,14232,Otter Tail Power Co,Preliminary,AC,0.145,0.298,.,.,0.443,17,19,.,.,36,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,13.227,16.498,.,.,29.725,0.044,0.214,.,.,0.258,3,9,.,.,12,0.009,0.103,.,.,0.112,.,0.035,.,.,0.035,.,1,.,.,1,.,.,.,.,0.000,0.189,0.547,NM,0.000,0.736,20,29,0,0,49,13.236,16.601,0.000,0.000,29.837
2020,6,MN,16181,Rochester Public Utilities,Preliminary,AC,0.846,0.134,0.000,0.000,0.980,116,7,0,0,123,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.286,0.000,0.000,0.000,0.286,208,0,0,0,208,129.674,4.236,0.000,0.000,133.910,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.006,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.135,0.134,NM,0.000,1.269,325,7,0,0,332,129.680,4.236,0.000,0.000,133.916
2020,6,MN,17267,Sioux Valley SW Elec Coop,Preliminary,DC,0.055,0.028,0.000,0.000,0.083,3,2,0,0,5,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,8.008,0.806,0.000,0.000,8.814,0.012,0.000,0.000,0.000,0.012,2,0,0,0,2,1.867,0.000,0.000,0.000,1.867,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.067,0.028,NM,0.000,0.095,5,2,0,0,7,9.875,0.806,0.000,0.000,10.681
2020,6,MN,20996,Wright-Hennepin Coop Elec Assn,Preliminary,AC,0.255,0.079,.,.,0.334,22,2,.,.,24,.,.,.,.,0.000,.,.,.,.,0,0.080,.,.,.,0.080,41,.,.,.,41,62.683,.,.,.,62.683,0.100,.,.,.,0.100,6,.,.,.,6,1.037,.,.,.,1.037,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.435,0.079,NM,0.000,0.514,69,2,0,0,71,63.720,0.000,0.000,0.000,63.720
2020,6,MN,25177,Dakota Electric Association,Preliminary,AC,2.507,0.467,.,.,2.974,265,16,.,.,281,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.110,0.095,.,.,0.205,6,4,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.617,0.562,NM,0.000,3.179,271,20,0,0,291,0.000,0.000,0.000,0.000,0.000
2020,6,MN,99999,Adjustment 2020,Preliminary,,12.064,2.909,-1.661,0.000,13.313,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.064,2.909,-1.661,0.000,13.313,.,.,.,.,.,.,.,.,.,.
2020,6,MO,4675,Cuivre River Electric Coop Inc,Preliminary,AC,0.333,.,.,.,0.333,37,.,.,.,37,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,29.051,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.333,NM,NM,0.000,0.333,37,0,0,0,37,29.051,0.000,0.000,0.000,29.051
