Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2018,1,CT,4176,Connecticut Light & Power Co,Final,AC,152.637,93.673,12.165,0.000,258.475,"21,848","1,031",41,0,"22,920",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,17.986,0.000,0.000,17.986,0,104,0,0,104,0.000,0.000,0.000,0.000,0.000,0.089,0.025,0.000,0.000,0.114,18,5,0,0,23,0.000,0.000,0.000,0.000,0.000,0.152,20.362,6.805,0.000,27.319,16,46,12,0,74,0.000,0.000,0.000,0.000,0.000,152.878,132.046,18.970,0.000,303.894,"21,882","1,186",53,0,"23,121",0.000,0.000,0.000,0.000,0.000
2018,1,CT,7716,Groton Dept of Utilities - (CT),Final,AC,4.081,0.071,0.000,0.000,4.152,801,5,0,0,806,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,99.123,0.676,0.000,0.000,99.799,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.081,0.071,NM,0.000,4.152,801,5,0,0,806,99.123,0.676,0.000,0.000,99.799
2018,1,CT,19497,United Illuminating Co,Final,AC,41.890,24.679,2.501,.,69.070,"6,706",174,19,.,"6,899",0.005,.,.,.,0.005,1,.,.,.,1,.,1.502,.,.,1.502,.,2,.,.,2,787.790,255.120,29.900,.,"1,072.810",.,0.130,.,.,0.130,.,2,.,.,2,.,3.920,.,.,3.920,.,5.888,.,.,5.888,.,13,.,.,13,.,535.760,.,.,535.760,41.890,32.199,2.501,0.000,76.590,"6,706",191,19,0,"6,916",787.790,794.800,29.900,0.000,"1,612.490"
2018,1,CT,20038,Town of Wallingford - (CT),Final,AC,0.044,0.452,0.000,0.000,0.496,7,4,0,0,11,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.677,11.092,0.000,0.000,11.769,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.044,0.452,NM,0.000,0.496,7,4,0,0,11,0.677,11.092,0.000,0.000,11.769
2018,1,CT,61823,"Greenskies Renewable Energy, LLC",Final,DC,.,23.700,.,.,23.700,.,50,.,.,50,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,23.700,NM,0.000,23.700,0,50,0,0,50,0.000,0.000,0.000,0.000,0.000
2018,1,CT,99999,Adjustment 2018,Final,,0.087,-3.967,.,.,-3.880,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.087,-3.967,.,.,-3.880,.,.,.,.,.,.,.,.,.,.
2018,1,DC,15270,Potomac Electric Power Co,Final,AC,16.114,21.405,.,.,37.519,"3,301",318,.,.,"3,619",.,.,.,.,0.000,.,.,.,.,0,0.014,0.149,.,.,0.163,1,3,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,16.128,21.554,NM,0.000,37.682,"3,302",321,0,0,"3,623",0.000,0.000,0.000,0.000,0.000
2018,1,DC,99999,Adjustment 2018,Final,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,1,DE,5027,Delmarva Power,Final,AC,33.530,17.594,2.161,0.000,53.285,"4,490",268,10,0,"4,768",.,.,.,0.000,0.000,.,.,.,0,0,.,.,.,0.000,0.000,.,.,.,0,0,.,.,.,0.000,0.000,0.024,0.007,0.000,0.000,0.031,5,3,.,0,8,.,.,.,.,0.000,0.000,0.500,0.000,0.000,0.500,0,1,0,0,1,.,.,.,.,0.000,33.554,18.101,2.161,0.000,53.816,"4,495",272,10,0,"4,777",0.000,0.000,0.000,0.000,0.000
2018,1,DE,5070,Delaware Electric Cooperative,Final,DC,10.433,2.741,.,.,13.174,"1,323",61,.,.,"1,384",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.021,0.005,.,.,0.026,8,1,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,10.454,2.746,NM,0.000,13.200,"1,331",62,0,0,"1,393",0.000,0.000,0.000,0.000,0.000
2018,1,DE,5335,City of Dover - (DE),Final,AC,1.454,1.868,0.000,0.000,3.322,179,27,0,0,206,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.454,1.868,NM,0.000,3.322,179,27,0,0,206,0.000,0.000,0.000,0.000,0.000
2018,1,DE,13519,City of Newark - (DE),Final,AC,0.350,0.082,0.143,.,0.575,98,5,7,.,110,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.500,.,.,0.500,.,1,.,.,1,.,.,.,.,0.000,0.350,0.582,0.143,0.000,1.075,98,6,7,0,111,0.000,0.000,0.000,0.000,0.000
2018,1,DE,99999,Adjustment 2018,Final,,0.431,0.125,3.092,.,3.648,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.431,0.125,3.092,.,3.648,.,.,.,.,.,.,.,.,.,.
2018,1,FL,6452,Florida Power & Light Co,Final,AC,43.009,25.646,1.228,.,69.883,"6,914",835,15,.,"7,764",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,"2,124.355",670.072,10.769,.,"2,805.196",0.007,0.050,.,.,0.057,3,7,.,.,10,0.134,0.066,.,.,0.200,.,0.750,5.199,.,5.949,.,1,3,.,4,.,.,54.800,.,54.800,43.016,26.446,6.427,0.000,75.889,"6,917",843,18,0,"7,778","2,124.489",670.138,65.569,0.000,"2,860.196"
2018,1,FL,6455,"Duke Energy Florida, LLC",Final,AC,46.226,12.689,3.927,0.000,62.842,"7,669",392,12,0,"8,073",.,0.204,.,.,0.204,.,2,.,.,2,.,.,.,.,0.000,.,.,.,.,0,"2,286.000",240.000,93.000,0.000,"2,619.000",0.011,0.001,0.000,0.000,0.012,5,1,0,0,6,0.165,0.000,0.000,0.000,0.165,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,46.237,12.690,3.927,0.000,62.854,"7,674",393,12,0,"8,079","2,286.165",240.000,93.000,0.000,"2,619.165"
2018,1,FL,6457,Florida Public Utilities Co,Final,AC,0.692,0.000,0.000,0.000,0.692,114,0,0,0,114,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.692,NM,NM,0.000,0.692,114,0,0,0,114,0.000,0.000,0.000,0.000,0.000
2018,1,FL,7801,Gulf Power Co,Final,AC,4.664,0.619,.,.,5.283,777,115,.,.,892,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.012,.,.,0.014,1,5,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.666,0.631,NM,0.000,5.297,778,120,0,0,898,0.000,0.000,0.000,0.000,0.000
2018,1,FL,9617,JEA,Final,DC,8.440,1.489,.,.,9.929,"1,198",82,.,.,"1,280",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,364.322,67.460,.,.,431.782,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.440,1.489,NM,0.000,9.929,"1,198",82,0,0,"1,280",364.322,67.460,0.000,0.000,431.782
2018,1,FL,18454,Tampa Electric Co,Final,DC,13.022,6.220,0.569,.,19.811,"1,820",123,3,.,"1,946",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,482.804,110.145,18.340,.,611.289,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.050,.,.,0.050,.,1,.,.,1,.,.,.,.,0.000,13.022,6.270,0.569,0.000,19.861,"1,820",124,3,0,"1,947",482.804,110.145,18.340,0.000,611.289
2018,1,FL,99999,Adjustment 2018,Final,,23.741,11.219,0.183,.,35.142,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23.741,11.219,0.183,.,35.142,.,.,.,.,.,.,.,.,.,.
2018,1,GA,3916,Cobb Electric Membership Corp,Final,AC,0.388,0.259,.,.,0.647,61,10,.,.,71,.,.,.,.,0.000,.,.,.,.,0,0.368,.,.,.,0.368,122,.,.,.,122,59.205,1.670,.,.,60.875,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.756,0.259,NM,0.000,1.015,183,10,0,0,193,59.205,1.670,0.000,0.000,60.875
2018,1,GA,9601,Jackson Electric Member Corp - (GA),Final,DC,0.261,0.398,.,.,0.659,42,3,.,.,45,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,7.767,0.092,.,.,7.859,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.261,0.398,NM,0.000,0.659,42,3,0,0,45,7.767,0.092,0.000,0.000,7.859
2018,1,GA,99999,Adjustment 2018,Final,,3.451,2.491,0.652,.,6.594,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.451,2.491,0.652,.,6.594,.,.,.,.,.,.,.,.,.,.
2018,1,HI,8287,Hawaii Electric Light Co Inc,Final,AC,58.334,17.923,1.466,.,77.723,"11,108",630,32,.,"11,770",0.714,0.072,0.003,.,0.789,130,5,1,.,136,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.051,0.016,0.167,.,0.234,14,2,3,.,19,.,.,.,.,0.000,.,.,0.049,.,0.049,.,.,1,.,1,.,.,.,.,0.000,58.385,17.939,1.682,0.000,78.006,"11,122",632,36,0,"11,790",0.000,0.000,0.000,0.000,0.000
2018,1,HI,10071,Kauai Island Utility Cooperative,Final,AC,15.028,8.828,0.000,0.000,23.856,"3,787",324,0,0,"4,111",0.839,0.000,0.000,0.000,0.839,204,0,0,0,204,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,"1,173.462",467.850,0.000,0.000,"1,641.312",0.010,0.001,0.000,0.000,0.011,6,1,0,0,7,0.289,0.000,0.000,0.000,0.289,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,.,0.000,0.000,0.000,15.038,8.829,NM,0.000,23.867,"3,793",325,0,0,"4,118","1,173.751",467.850,0.000,0.000,"1,641.601"
2018,1,HI,11843,Maui Electric Co Ltd,Final,AC,60.551,25.006,.,.,85.557,"10,640",856,.,.,"11,496",0.211,0.053,.,.,0.264,34,2,.,.,36,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.021,0.057,.,.,0.078,6,5,.,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,60.572,25.063,NM,0.000,85.635,"10,646",861,0,0,"11,507",0.000,0.000,0.000,0.000,0.000
2018,1,HI,19547,Hawaiian Electric Co Inc,Final,AC,223.888,55.248,.,.,279.136,"46,432","1,473",.,.,"47,905",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,0.024,.,.,0.025,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,223.889,55.272,NM,0.000,279.161,"46,434","1,476",0,0,"47,910",0.000,0.000,0.000,0.000,0.000
2018,1,HI,99999,Adjustment 2018,Final,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,1,IA,9417,Interstate Power and Light Co,Final,AC,12.715,33.201,0.300,.,46.216,"1,632","1,171",9,.,"2,812",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,1.302,13.238,0.000,.,14.540,0.333,2.889,0.160,.,3.382,40,79,2,.,121,.,1.773,.,.,1.773,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,13.048,36.090,0.460,0.000,49.598,"1,672","1,250",11,0,"2,933",1.302,15.011,0.000,0.000,16.313
2018,1,IA,12341,MidAmerican Energy Co,Final,AC,2.394,4.814,0.173,.,7.381,325,164,3,.,492,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.315,2.938,0.000,.,3.253,0.445,1.102,0.006,.,1.553,48,26,1,.,75,0.282,0.040,0.000,.,0.322,0.000,0.000,2.290,.,2.290,0,0,2,.,2,0.000,0.000,0.000,.,0.000,2.839,5.916,2.469,0.000,11.224,373,190,6,0,569,0.597,2.978,0.000,0.000,3.575
2018,1,IA,99999,Adjustment 2018,Final,,7.660,4.390,0.787,.,12.837,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.660,4.390,0.787,.,12.837,.,.,.,.,.,.,.,.,.,.
2018,1,ID,9187,City of Idaho Falls - (ID),Final,AC,0.031,0.084,0.000,0.000,0.115,8,4,0,0,12,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.002,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.031,0.086,NM,0.000,0.117,8,5,0,0,13,0.000,0.000,0.000,0.000,0.000
2018,1,ID,9191,Idaho Power Co,Final,DC,11.113,2.640,0.160,.,13.913,"1,678",140,7,.,"1,825",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.189,0.030,0.040,.,0.259,42,5,1,.,48,.,.,.,.,0.000,0.061,0.085,.,.,0.146,6,4,.,.,10,.,.,.,.,0.000,11.363,2.755,0.200,0.000,14.318,"1,726",149,8,0,"1,883",0.000,0.000,0.000,0.000,0.000
2018,1,ID,10454,Kootenai Electric Cooperative,Final,DC,0.106,.,.,.,0.106,20,.,.,.,20,.,.,.,.,0.000,.,.,.,.,0,0.052,.,.,.,0.052,25,.,.,.,25,0.432,.,.,.,0.000,0.018,.,.,.,0.018,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.176,NM,NM,0.000,0.176,50,0,0,0,50,0.432,0.000,0.000,0.000,0.432
2018,1,ID,11273,Lower Valley Energy Inc,Final,AC,0.022,.,.,.,0.022,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,NM,NM,0.000,0.024,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2018,1,ID,14354,PacifiCorp,Final,DC,1.889,0.396,0.000,0.000,2.285,287,21,0,0,308,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.215,0.057,0.000,0.000,0.272,62,8,0,0,70,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,.,.,.,.,0.000,2.112,0.453,NM,0.000,2.565,351,29,0,0,380,0.000,0.000,0.000,0.000,0.000
2018,1,ID,20169,Avista Corp,Final,AC,0.202,0.244,.,.,0.446,40,15,.,.,55,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,0.002,.,.,0.015,4,1,.,.,5,.,.,.,.,0.000,0.009,0.065,.,.,0.074,2,1,.,.,3,.,.,.,.,0.000,0.224,0.311,NM,0.000,0.535,46,17,0,0,63,0.000,0.000,0.000,0.000,0.000
2018,1,ID,99999,Adjustment 2018,Final,,-1.875,-0.481,-0.028,0.000,-2.384,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.009,.,.,.,-0.009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1.884,-0.481,-0.028,0.000,-2.393,.,.,.,.,.,.,.,.,.,.
2018,1,IL,4110,Commonwealth Edison Co,Final,AC,5.981,9.840,.,.,15.821,972,160,.,.,"1,132",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.284,2.553,.,.,2.837,38,12,.,.,50,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.265,12.393,NM,0.000,18.658,"1,010",172,0,0,"1,182",0.000,0.000,0.000,0.000,0.000
2018,1,IL,12341,MidAmerican Energy Co,Final,AC,0.078,0.720,.,.,0.798,15,9,.,.,24,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.620,.,.,0.622,1,2,.,.,3,.,.,.,.,0.000,.,1.200,.,.,1.200,.,1,.,.,1,.,.,.,.,0.000,0.080,2.540,NM,0.000,2.620,16,12,0,0,28,0.000,0.000,0.000,0.000,0.000
2018,1,IL,13032,Mt Carmel Public Utility Co,Final,AC,0.015,0.010,.,.,0.025,3,1,.,.,4,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.193,0.040,.,.,0.233,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.010,NM,0.000,0.025,3,1,0,0,4,0.193,0.040,0.000,0.000,0.233
2018,1,IL,56697,Ameren Illinois Company,Final,AC,6.369,4.443,.,.,10.812,766,194,.,.,960,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.363,0.123,.,.,0.486,73,21,.,.,94,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.732,4.566,NM,0.000,11.298,839,215,0,0,"1,054",0.000,0.000,0.000,0.000,0.000
2018,1,IL,99999,Adjustment 2018,Final,,4.236,3.411,.,.,7.647,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.236,3.411,.,.,7.647,.,.,.,.,.,.,.,.,.,.
2018,1,IN,9273,Indianapolis Power & Light Co,Final,AC,0.933,1.392,.,.,2.325,156,17,.,.,173,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,8.743,0.493,.,0.000,9.236,.,0.050,.,.,0.050,.,1,.,.,1,.,0.080,.,.,0.080,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.933,1.442,NM,0.000,2.375,156,18,0,0,174,8.743,0.573,0.000,0.000,9.316
2018,1,IN,9324,Indiana Michigan Power Co,Final,AC,1.523,7.218,1.176,0.000,9.917,178,68,3,0,249,0.061,0.000,0.000,0.000,0.061,10,0,0,0,10,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,21.270,44.905,24.568,0.000,90.743,0.129,0.125,0.000,0.000,0.254,33,7,0,0,40,2.358,0.326,0.000,0.000,2.684,0.000,0.240,0.000,0.000,0.240,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,1.652,7.583,1.176,0.000,10.411,211,76,3,0,290,23.628,45.231,24.568,0.000,93.427
2018,1,IN,13756,Northern Indiana Pub Serv Co,Final,AC,1.434,4.408,.,.,5.842,170,51,.,.,221,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,22.885,169.168,.,.,192.053,0.104,1.844,.,.,1.948,25,6,.,.,31,0.929,248.680,.,.,249.609,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.538,6.252,NM,0.000,7.790,195,57,0,0,252,23.814,417.848,0.000,0.000,441.662
2018,1,IN,15470,"Duke Energy Indiana, LLC",Final,AC,5.230,13.069,.,.,18.299,780,164,.,.,944,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.057,2.130,.,.,2.187,19,10,.,.,29,.,.,.,.,0.000,0.022,0.867,.,.,0.889,6,2,.,.,8,.,.,.,.,0.000,5.309,16.066,NM,0.000,21.375,805,176,0,0,981,0.000,0.000,0.000,0.000,0.000
2018,1,IN,17633,Southern Indiana Gas & Elec Co,Final,AC,3.654,4.730,.,.,8.384,349,58,.,.,407,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.014,0.002,.,.,0.016,2,1,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.668,4.732,NM,0.000,8.400,351,59,0,0,410,0.000,0.000,0.000,0.000,0.000
2018,1,IN,99999,Adjustment 2018,Final,,3.701,0.362,.,.,4.063,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.701,0.362,.,.,4.063,.,.,.,.,.,.,.,.,.,.
2018,1,KS,5860,Empire District Electric Co,Final,DC,0.040,0.149,.,.,0.189,5,5,.,.,10,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.000,0.366,.,.,0.366,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.040,0.149,NM,0.000,0.189,5,5,0,0,10,0.000,0.366,0.000,0.000,0.366
2018,1,KS,9996,City of Kansas City - (KS),Final,AC,0.168,0.018,.,.,0.186,31,2,.,.,33,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,4.518,0.125,.,.,4.643,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.168,0.018,NM,0.000,0.186,31,2,0,0,33,4.518,0.125,0.000,0.000,4.643
2018,1,KS,10000,Kansas City Power & Light Co,Final,DC,1.508,0.967,.,.,2.475,193,29,.,.,222,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,43.576,9.954,.,.,53.530,0.017,0.022,.,.,0.039,6,3,.,.,9,0.316,0.000,.,.,0.316,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.525,0.989,NM,0.000,2.514,199,32,0,0,231,43.892,9.954,0.000,0.000,53.846
2018,1,KS,10005,Kansas Gas & Electric Co,Final,AC,0.837,0.384,.,.,1.221,127,26,.,.,153,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.039,0.007,.,.,0.046,6,3,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.876,0.391,NM,0.000,1.267,133,29,0,0,162,0.000,0.000,0.000,0.000,0.000
2018,1,KS,22500,Westar Energy Inc,Final,AC,2.724,1.900,.,.,4.624,412,74,.,.,486,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.070,0.469,.,.,0.539,16,12,.,.,28,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.794,2.369,NM,0.000,5.163,428,86,0,0,514,0.000,0.000,0.000,0.000,0.000
2018,1,KS,99999,Adjustment 2018,Final,,3.318,0.184,.,.,3.502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.318,0.184,.,.,3.502,.,.,.,.,.,.,.,.,.,.
2018,1,KY,9964,Kenergy Corp,Final,AC,0.377,0.150,.,.,0.527,34,5,.,.,39,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.377,0.150,NM,0.000,0.527,34,5,0,0,39,0.000,0.000,0.000,0.000,0.000
