Utility Level Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Charateristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
Year,Month,State,Utility Number,Utility Name,Data Status,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2013,1,MD,5027,Delmarva Power,Final,2.025,7.046,1.000,0.000,10.071,257,49,1,0,307,0.000,0.000,0.000,0.000,0.000,0.046,0.074,0.000,0.000,0.120,13,5,0,0,18,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.071,7.120,1.000,0.000,10.191,270,54,1,0,325,0.000,0.000,0.000,0.000,0.000
2013,1,MD,15263,The Potomac Edison Company,Final,2.489,4.990,.,.,7.479,378,46,.,.,424,0.000,0.000,.,.,0.000,0.095,0.023,.,.,0.118,28,6,.,.,34,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.584,5.013,0.000,0.000,7.597,406,52,0,0,458,0.000,0.000,0.000,0.000,0.000
2013,1,MD,15270,Potomac Electric Power Co,Final,5.798,8.452,0.000,0.000,14.250,"1,093",66,0,0,"1,159",0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.002,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.798,8.454,0.000,0.000,14.252,"1,093",67,0,0,"1,160",0.000,0.000,0.000,0.000,0.000
2013,1,ME,1179,Emera Maine,Final,0.550,0.178,.,.,0.728,143,19,.,.,162,.,.,.,.,0.000,0.119,0.041,.,.,0.160,44,10,.,.,54,.,.,.,.,0.000,.,0.140,.,.,0.140,.,2,.,.,2,.,.,.,.,0.000,0.669,0.359,0.000,0.000,1.028,187,31,0,0,218,0.000,0.000,0.000,0.000,0.000
2013,1,ME,3266,Central Maine Power Co,Final,3.145,1.291,0.000,0.000,4.436,710,87,0,0,797,61.793,11.810,0.000,0.000,73.603,0.495,0.217,0.000,0.000,0.712,184,32,0,0,216,2.447,1.946,0.000,0.000,4.393,0.160,0.166,0.000,0.000,0.326,6,5,0,0,11,2.639,51.200,0.000,0.000,53.839,3.800,1.674,0.000,0.000,5.474,900,124,0,0,"1,024",66.879,64.956,0.000,0.000,131.835
2013,1,ME,11522,Maine Public Service Co,Final,0.027,0.065,0.026,0.000,0.118,8,5,1,0,14,.,.,.,.,0.000,0.210,0.134,0.600,0.000,0.944,42,8,1,0,51,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.237,0.199,0.626,0.000,1.062,50,13,2,0,65,0.000,0.000,0.000,0.000,0.000
2013,1,MI,392,Alpena Power Co,Final,.,0.010,.,.,0.010,.,1,.,.,1,.,.,.,.,0.000,0.036,.,.,.,0.036,20,.,.,.,20,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.036,0.010,0.000,0.000,0.046,20,1,0,0,21,0.000,0.000,0.000,0.000,0.000
2013,1,MI,3828,Cloverland Electric Co-op,Final,0.009,0.012,.,.,0.021,4,2,.,.,6,.,.,.,.,0.000,0.050,0.016,.,.,0.066,15,5,.,.,20,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.059,0.028,0.000,0.000,0.087,19,7,0,0,26,0.000,0.000,0.000,0.000,0.000
2013,1,MI,4254,Consumers Energy Co,Final,0.462,0.509,.,.,0.971,109,16,.,.,125,.,.,.,.,0.000,0.315,0.049,.,.,0.364,81,13,.,.,94,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.777,0.558,0.000,0.000,1.335,190,29,0,0,219,0.000,0.000,0.000,0.000,0.000
2013,1,MI,5109,DTE Electric Company,Final,3.865,3.034,0.103,0.000,7.002,596,170,7,0,773,0.000,0.000,0.000,0.000,0.000,0.156,0.412,0.007,0.000,0.575,32,29,1,0,62,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,4.021,3.446,0.110,0.000,7.577,628,199,8,0,835,0.000,0.000,0.000,0.000,0.000
2013,1,MI,9324,Indiana Michigan Power Co,Final,0.038,0.023,.,.,0.061,9,3,.,.,12,.,.,.,.,0.000,0.035,0.008,0.005,.,0.048,10,3,1,.,14,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.073,0.031,0.005,0.000,0.109,19,6,1,0,26,0.000,0.000,0.000,0.000,0.000
2013,1,MI,19578,Upper Peninsula Power Co,Final,0.095,0.013,0.000,0.000,0.108,30,2,0,0,32,.,.,.,.,0.000,0.057,0.001,0.000,0.000,0.058,20,1,0,0,21,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.152,0.014,0.000,0.000,0.166,50,3,0,0,53,0.000,0.000,0.000,0.000,0.000
2013,1,MI,20847,Wisconsin Electric Power Co,Final,0.007,0.007,0.000,0.000,0.014,3,2,0,0,5,0.000,0.000,0.000,0.000,0.000,0.031,0.026,0.000,0.000,0.057,5,2,0,0,7,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.005,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,0.038,0.038,0.000,0.000,0.076,8,6,0,0,14,0.000,0.000,0.000,0.000,0.000
2013,1,MI,20860,Wisconsin Public Service Corp,Final,0.008,0.000,0.000,0.000,0.008,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.005,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,5,0,0,0,5,0.000,0.000,0.000,0.000,0.000
2013,1,MN,689,Connexus Energy,Final,0.085,.,.,.,0.085,17,.,.,.,17,.,.,.,.,0.000,0.068,.,.,.,0.068,6,.,.,.,6,.,.,.,.,0.000,.,.,0.160,.,0.160,.,.,1,.,1,.,.,.,.,0.000,0.153,0.000,0.160,0.000,0.313,23,0,1,0,24,0.000,0.000,0.000,0.000,0.000
2013,1,MN,5574,East Central Energy,Final,0.089,0.041,0.000,0.000,0.130,16,3,0,0,19,1.232,0.000,0.000,0.000,1.232,0.150,0.095,0.000,0.000,0.245,8,6,0,0,14,89.710,1.941,0.000,0.000,91.651,0.000,0.150,0.000,0.000,0.150,0,1,0,0,1,0.000,68.499,0.000,0.000,68.499,0.239,0.286,0.000,0.000,0.525,24,10,0,0,34,90.942,70.440,0.000,0.000,161.382
2013,1,MN,9417,Interstate Power and Light Co,Final,0.026,0.003,.,.,0.029,6,1,.,.,7,.,.,.,.,0.000,0.590,0.177,0.020,.,0.787,17,6,1,.,24,54.610,8.713,.,.,63.323,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.616,0.180,0.020,0.000,0.816,23,7,1,0,31,54.610,8.713,0.000,0.000,63.323
2013,1,MN,12647,"ALLETE, Inc.",Final,0.135,0.159,.,.,0.294,57,24,.,.,81,1.000,1.000,.,.,2.000,0.032,0.034,.,.,0.066,9,5,.,.,14,1.000,1.000,.,.,2.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.167,0.193,0.000,0.000,0.360,66,29,0,0,95,2.000,2.000,0.000,0.000,4.000
2013,1,MN,13781,Northern States Power Co - Minnesota,Final,2.177,3.846,0.440,.,6.463,390,165,15,.,570,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.177,3.846,0.440,0.000,6.463,390,165,15,0,570,0.000,0.000,0.000,0.000,0.000
2013,1,MN,14232,Otter Tail Power Co,Final,0.003,0.000,0.000,0.000,0.003,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0.081,0.225,0.000,0.000,0.306,3,9,0,0,12,0.953,3.910,0.000,0.000,4.863,0.000,0.035,0.000,0.000,0.035,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.084,0.260,0.000,0.000,0.344,5,10,0,0,15,0.953,3.910,0.000,0.000,4.863
2013,1,MN,16181,Rochester Public Utilities,Final,0.070,0.055,0.000,0.000,0.125,14,2,0,0,16,1.447,1.221,0.000,0.000,2.668,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.010,0.000,0.000,0.000,0.010,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.073,0.055,0.000,0.000,0.128,15,2,0,0,17,1.457,1.221,0.000,0.000,2.678
2013,1,MN,17267,Sioux Valley SW Elec Coop,Final,0.000,0.018,0.000,0.000,0.018,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.138,0.070,.,.,0.208,4,2,.,.,6,6.985,0.000,.,.,6.985,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.138,0.088,0.000,0.000,0.226,4,3,0,0,7,6.985,0.000,0.000,0.000,6.985
2013,1,MN,20996,Wright-Hennepin Coop Elec Assn,Final,0.013,0.002,.,.,0.015,3,1,.,.,4,0.434,0.129,.,.,0.563,0.110,0.020,.,.,0.130,7,1,.,.,8,2.902,0.661,.,.,3.563,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.123,0.022,0.000,0.000,0.145,10,2,0,0,12,3.336,0.790,0.000,0.000,4.126
2013,1,MN,25177,Dakota Electric Association,Final,0.103,0.029,.,.,0.132,21,7,.,.,28,.,.,.,.,0.000,0.104,0.095,.,.,0.199,6,4,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.207,0.124,0.000,0.000,0.331,27,11,0,0,38,0.000,0.000,0.000,0.000,0.000
2013,1,MO,4675,Cuivre River Electric Coop Inc,Final,0.008,.,.,.,0.008,2,.,.,.,2,0.163,.,.,.,0.163,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,0.163,0.000,0.000,0.000,0.163
2013,1,MO,5860,Empire District Electric Co,Final,0.076,0.003,0.020,.,0.099,19,1,1,.,21,0.000,0.000,0.000,.,0.000,0.025,0.067,0.010,.,0.102,5,2,1,.,8,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.101,0.070,0.030,0.000,0.201,24,3,2,0,29,0.000,0.000,0.000,0.000,0.000
2013,1,MO,9231,City of Independence - (MO),Final,0.002,0.032,.,.,0.034,1,4,.,.,5,0.093,0.609,.,.,0.702,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.004,0.032,0.000,0.000,0.036,2,4,0,0,6,0.093,0.609,0.000,0.000,0.702
2013,1,MO,10000,Kansas City Power & Light Co,Final,0.501,2.134,0.000,0.000,2.635,51,98,0,0,149,16.066,18.596,0.000,0.000,34.662,0.011,0.050,0.000,0.000,0.061,4,1,0,0,5,0.013,0.720,0.000,0.000,0.733,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.512,2.184,0.000,0.000,2.696,55,99,0,0,154,16.079,19.316,0.000,0.000,35.395
2013,1,MO,12698,KCP&L Greater Missouri Operations Co.,Final,2.671,2.563,0.000,0.000,5.234,161,116,0,0,277,72.528,102.061,0.000,0.000,174.589,0.038,0.005,0.000,0.000,0.043,13,1,0,0,14,1.101,0.146,0.000,0.000,1.247,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.709,2.568,0.000,0.000,5.277,174,117,0,0,291,73.629,102.207,0.000,0.000,175.836
2013,1,MO,17833,City Utilities of Springfield - (MO),Final,0.028,0.062,.,.,0.090,9,4,.,.,13,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.028,0.062,0.000,0.000,0.090,9,4,0,0,13,0.000,0.000,0.000,0.000,0.000
2013,1,MO,19436,Union Electric Co - (MO),Final,3.018,5.084,.,.,8.102,542,260,.,.,802,.,.,.,.,0.000,0.034,0.021,.,.,0.055,13,8,.,.,21,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.052,5.105,0.000,0.000,8.157,555,268,0,0,823,0.000,0.000,0.000,0.000,0.000
2013,1,MS,6641,4-County Electric Power Assn,Final,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000
2013,1,MS,17647,Southern Pine Elec Power Assn,Final,0.015,.,.,.,0.015,1,.,.,.,1,0.005,.,.,.,0.005,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.001,.,.,0.001,.,1,.,.,1,.,0.001,.,.,0.001,0.015,0.001,0.000,0.000,0.016,1,1,0,0,2,0.005,0.001,0.000,0.000,0.006
2013,1,MS,19273,City of Tupelo - (MS),Final,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000
2013,1,MT,6395,Flathead Electric Coop Inc,Final,0.073,0.011,.,.,0.084,18,4,.,.,22,.,.,.,.,0.000,0.005,.,.,.,0.005,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.078,0.011,0.000,0.000,0.089,22,4,0,0,26,0.000,0.000,0.000,0.000,0.000
2013,1,MT,12692,"Missoula Electric Coop, Inc",Final,0.050,0.006,.,.,0.056,11,1,.,.,12,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.052,0.006,0.000,0.000,0.058,12,1,0,0,13,0.000,0.000,0.000,0.000,0.000
2013,1,MT,12825,NorthWestern Energy LLC - (MT),Final,2.009,1.192,0.000,0.000,3.201,729,210,0,0,939,0.000,0.000,0.000,0.000,0.000,0.398,0.447,0.000,0.000,0.845,75,29,0,0,104,0.000,0.000,0.000,0.000,0.000,0.018,0.070,0.000,0.000,0.088,3,2,0,0,5,0.000,0.000,0.000,0.000,0.000,2.425,1.709,0.000,0.000,4.134,807,241,0,0,"1,048",0.000,0.000,0.000,0.000,0.000
2013,1,MT,19603,USBIA-Mission Valley Power,Final,0.045,.,.,.,0.045,13,.,.,.,13,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.045,0.000,0.000,0.000,0.045,13,0,0,0,13,0.000,0.000,0.000,0.000,0.000
2013,1,MT,20997,Yellowstone Valley Elec Co-op,Final,0.039,.,.,.,0.039,6,.,.,.,6,0.000,.,.,.,0.000,0.034,.,.,.,0.034,4,.,.,.,4,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.073,0.000,0.000,0.000,0.073,10,0,0,0,10,0.000,0.000,0.000,0.000,0.000
2013,1,NC,3046,Duke Energy Progress - (NC),Final,1.320,1.650,.,.,2.970,358,36,.,.,394,.,.,.,.,0.000,0.006,0.008,.,.,0.014,2,1,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.326,1.658,0.000,0.000,2.984,360,37,0,0,397,0.000,0.000,0.000,0.000,0.000
2013,1,NC,5416,"Duke Energy Carolinas, LLC",Final,0.730,0.644,.,.,1.374,182,37,.,.,219,19.654,2.919,.,.,22.573,0.001,0.002,.,.,0.003,1,1,.,.,2,0.108,0.079,.,.,0.187,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.731,0.646,0.000,0.000,1.377,183,38,0,0,221,19.762,2.998,0.000,0.000,22.760
2013,1,NC,9837,Jones-Onslow Elec Member Corp,Final,0.047,.,.,.,0.047,11,.,.,.,11,1.297,.,.,.,1.297,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.047,0.000,0.000,0.000,0.047,11,0,0,0,11,1.297,0.000,0.000,0.000,1.297
2013,1,NC,16496,Rutherford Elec Member Corp,Final,0.133,.,.,.,0.133,24,.,.,.,24,4.976,.,.,.,4.976,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.133,0.000,0.000,0.000,0.133,24,0,0,0,24,4.976,0.000,0.000,0.000,4.976
2013,1,NC,19876,Virginia Electric & Power Co,Final,0.030,0.024,.,.,0.054,7,5,.,.,12,.,.,.,.,0.000,0.012,0.046,.,.,0.058,2,7,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.042,0.070,0.000,0.000,0.112,9,12,0,0,21,0.000,0.000,0.000,0.000,0.000
2013,1,NC,24889,Brunswick Electric Member Corp,Final,0.280,0.012,0.000,0.000,0.292,35,5,0,0,40,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.280,0.012,0.000,0.000,0.292,35,5,0,0,40,0.000,0.000,0.000,0.000,0.000
2013,1,ND,12087,McKenzie Electric Coop Inc,Final,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.003,0.000,0.000,0.000,0.003,0.006,0.066,0.000,0.000,0.072,2,1,0,0,3,0.003,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.009,0.066,0.000,0.000,0.075,3,1,0,0,4,0.006,0.000,0.000,0.000,0.006
2013,1,ND,12301,Nodak Electric Coop Inc,Final,0.014,.,.,.,0.014,3,.,.,.,3,.,.,.,.,0.000,0.166,0.030,.,.,0.196,7,1,.,.,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.180,0.030,0.000,0.000,0.210,10,1,0,0,11,0.000,0.000,0.000,0.000,0.000
